subscription_id,customer_id,plan_type,trial_start_date,trial_end_date,converted_to_paid,subscription_start_date,subscription_end_date,subscription_status,monthly_price,billing_cycle_months,cancel_reason
SUB_003302,CUST_000607,monthly,2025-10-26,2025-11-09,False,,,trial_only,9.99,1,
SUB_003303,CUST_003212,monthly,2025-10-26,2025-11-09,False,,,trial_only,9.99,1,
SUB_003304,CUST_002704,monthly,2025-10-26,2025-11-09,True,2025-11-10,2025-12-10,cancelled,9.99,1,low_value
SUB_003305,CUST_000019,monthly,2025-10-26,2025-11-09,False,,,trial_only,9.99,1,
SUB_003306,CUST_000952,monthly,2025-10-27,2025-11-10,False,,,trial_only,9.99,1,
SUB_003307,CUST_002883,monthly,2025-10-27,2025-11-10,False,,,trial_only,9.99,1,
SUB_003308,CUST_003093,monthly,2025-10-27,2025-11-10,False,,,trial_only,9.99,1,
SUB_003309,CUST_000598,monthly,2025-10-27,2025-11-10,False,,,trial_only,9.99,1,
SUB_003310,CUST_000446,annual,2025-10-27,2025-11-10,True,2025-11-11,,active,8.33,12,
SUB_003311,CUST_001710,monthly,2025-10-27,2025-11-10,False,,,trial_only,9.99,1,
SUB_003312,CUST_002900,monthly,2025-10-27,2025-11-10,False,,,trial_only,9.99,1,
SUB_003313,CUST_003327,monthly,2025-10-27,2025-11-10,False,,,trial_only,9.99,1,
SUB_003314,CUST_003815,monthly,2025-10-27,2025-11-10,False,,,trial_only,9.99,1,
SUB_003315,CUST_003864,monthly,2025-10-28,2025-11-11,False,,,trial_only,9.99,1,
SUB_003316,CUST_002595,monthly,2025-10-28,2025-11-11,False,,,trial_only,9.99,1,
SUB_003317,CUST_000840,monthly,2025-10-28,2025-11-11,False,,,trial_only,9.99,1,
SUB_003318,CUST_002306,monthly,2025-10-28,2025-11-11,False,,,trial_only,9.99,1,
SUB_003319,CUST_000886,monthly,2025-10-28,2025-11-11,False,,,trial_only,9.99,1,
SUB_003320,CUST_003161,monthly,2025-10-28,2025-11-11,False,,,trial_only,9.99,1,
SUB_003321,CUST_002343,monthly,2025-10-28,2025-11-11,False,,,trial_only,9.99,1,
SUB_003322,CUST_003076,monthly,2025-10-28,2025-11-11,False,,,trial_only,9.99,1,
SUB_003323,CUST_003233,monthly,2025-10-29,2025-11-12,False,,,trial_only,9.99,1,
SUB_003324,CUST_002253,monthly,2025-10-29,2025-11-12,False,,,trial_only,9.99,1,
SUB_003325,CUST_002065,monthly,2025-10-29,2025-11-12,False,,,trial_only,9.99,1,
SUB_003326,CUST_003616,monthly,2025-10-29,2025-11-12,False,,,trial_only,9.99,1,
SUB_003327,CUST_003435,monthly,2025-10-29,2025-11-12,False,,,trial_only,9.99,1,
SUB_003328,CUST_003492,monthly,2025-10-29,2025-11-12,False,,,trial_only,9.99,1,
SUB_003329,CUST_000633,monthly,2025-10-29,2025-11-12,False,,,trial_only,9.99,1,
SUB_003330,CUST_000529,monthly,2025-10-29,2025-11-12,False,,,trial_only,9.99,1,
SUB_003331,CUST_002205,monthly,2025-10-29,2025-11-12,False,,,trial_only,9.99,1,
SUB_003332,CUST_001367,monthly,2025-10-29,2025-11-12,False,,,trial_only,9.99,1,
SUB_003333,CUST_002946,monthly,2025-10-29,2025-11-12,False,,,trial_only,9.99,1,
SUB_003334,CUST_003542,monthly,2025-10-29,2025-11-12,False,,,trial_only,9.99,1,
SUB_003335,CUST_001839,monthly,2025-10-29,2025-11-12,False,,,trial_only,9.99,1,
SUB_003336,CUST_003715,monthly,2025-10-29,2025-11-12,False,,,trial_only,9.99,1,
SUB_003337,CUST_001220,monthly,2025-10-30,2025-11-13,False,,,trial_only,9.99,1,
SUB_003338,CUST_003414,monthly,2025-10-30,2025-11-13,False,,,trial_only,9.99,1,
SUB_003339,CUST_002690,monthly,2025-10-30,2025-11-13,False,,,trial_only,9.99,1,
SUB_003340,CUST_003042,monthly,2025-10-30,2025-11-13,False,,,trial_only,9.99,1,
SUB_003341,CUST_002989,monthly,2025-10-30,2025-11-13,False,,,trial_only,9.99,1,
SUB_003342,CUST_001147,annual,2025-10-30,2025-11-13,True,2025-11-14,,active,8.33,12,
SUB_003343,CUST_003556,monthly,2025-10-30,2025-11-13,False,,,trial_only,9.99,1,
SUB_003344,CUST_001777,monthly,2025-10-30,2025-11-13,False,,,trial_only,9.99,1,
SUB_003345,CUST_003432,monthly,2025-10-30,2025-11-13,False,,,trial_only,9.99,1,
SUB_003346,CUST_001345,monthly,2025-10-31,2025-11-14,False,,,trial_only,9.99,1,
SUB_003347,CUST_000622,monthly,2025-10-31,2025-11-14,False,,,trial_only,9.99,1,
SUB_003348,CUST_001101,monthly,2025-10-31,2025-11-14,False,,,trial_only,9.99,1,
SUB_003349,CUST_001763,monthly,2025-10-31,2025-11-14,False,,,trial_only,9.99,1,
SUB_003350,CUST_002284,monthly,2025-10-31,2025-11-14,False,,,trial_only,9.99,1,
SUB_003351,CUST_003772,monthly,2025-10-31,2025-11-14,False,,,trial_only,9.99,1,
SUB_003352,CUST_003585,monthly,2025-10-31,2025-11-14,True,2025-11-15,,active,9.99,1,
SUB_003353,CUST_001735,monthly,2025-10-31,2025-11-14,False,,,trial_only,9.99,1,
SUB_003354,CUST_001199,monthly,2025-10-31,2025-11-14,False,,,trial_only,9.99,1,
SUB_003355,CUST_003647,monthly,2025-10-31,2025-11-14,True,2025-11-15,,active,9.99,1,
SUB_003356,CUST_002206,monthly,2025-10-31,2025-11-14,False,,,trial_only,9.99,1,
SUB_003357,CUST_002332,monthly,2025-10-31,2025-11-14,True,2025-11-15,2025-12-15,cancelled,9.99,1,low_value
SUB_003358,CUST_000367,monthly,2025-10-31,2025-11-14,False,,,trial_only,9.99,1,
SUB_003359,CUST_000847,monthly,2025-10-31,2025-11-14,False,,,trial_only,9.99,1,
SUB_003360,CUST_001003,monthly,2025-11-01,2025-11-15,False,,,trial_only,9.99,1,
SUB_003361,CUST_003696,monthly,2025-11-01,2025-11-15,False,,,trial_only,9.99,1,
SUB_003362,CUST_000486,monthly,2025-11-01,2025-11-15,True,2025-11-16,2025-12-16,cancelled,9.99,1,switched_tool
SUB_003363,CUST_000471,annual,2025-11-01,2025-11-15,True,2025-11-16,,active,8.33,12,
SUB_003364,CUST_000722,monthly,2025-11-01,2025-11-15,False,,,trial_only,9.99,1,
SUB_003365,CUST_003939,monthly,2025-11-01,2025-11-15,True,2025-11-16,2025-12-16,cancelled,9.99,1,low_value
SUB_003366,CUST_001084,annual,2025-11-01,2025-11-15,True,2025-11-16,,active,8.33,12,
SUB_003367,CUST_000646,monthly,2025-11-01,2025-11-15,False,,,trial_only,9.99,1,
SUB_003368,CUST_002088,monthly,2025-11-01,2025-11-15,False,,,trial_only,9.99,1,
SUB_003369,CUST_001900,monthly,2025-11-01,2025-11-15,False,,,trial_only,9.99,1,
SUB_003370,CUST_003974,monthly,2025-11-02,2025-11-16,False,,,trial_only,9.99,1,
SUB_003371,CUST_000129,monthly,2025-11-02,2025-11-16,True,2025-11-17,,active,9.99,1,
SUB_003372,CUST_001115,monthly,2025-11-02,2025-11-16,False,,,trial_only,9.99,1,
SUB_003373,CUST_000513,monthly,2025-11-02,2025-11-16,False,,,trial_only,9.99,1,
SUB_003374,CUST_001758,monthly,2025-11-02,2025-11-16,False,,,trial_only,9.99,1,
SUB_003375,CUST_000137,monthly,2025-11-02,2025-11-16,False,,,trial_only,9.99,1,
SUB_003376,CUST_003395,monthly,2025-11-02,2025-11-16,False,,,trial_only,9.99,1,
SUB_003377,CUST_001986,monthly,2025-11-02,2025-11-16,False,,,trial_only,9.99,1,
SUB_003378,CUST_000874,monthly,2025-11-02,2025-11-16,False,,,trial_only,9.99,1,
SUB_003379,CUST_002059,monthly,2025-11-02,2025-11-16,False,,,trial_only,9.99,1,
SUB_003380,CUST_003956,monthly,2025-11-02,2025-11-16,False,,,trial_only,9.99,1,
SUB_003381,CUST_000230,monthly,2025-11-02,2025-11-16,False,,,trial_only,9.99,1,
SUB_003382,CUST_000928,monthly,2025-11-02,2025-11-16,False,,,trial_only,9.99,1,
SUB_003383,CUST_002503,monthly,2025-11-03,2025-11-17,False,,,trial_only,9.99,1,
SUB_003384,CUST_003856,monthly,2025-11-03,2025-11-17,False,,,trial_only,9.99,1,
SUB_003385,CUST_003678,monthly,2025-11-03,2025-11-17,False,,,trial_only,9.99,1,
SUB_003386,CUST_003877,annual,2025-11-03,2025-11-17,True,2025-11-18,,active,8.33,12,
SUB_003387,CUST_001535,monthly,2025-11-03,2025-11-17,False,,,trial_only,9.99,1,
SUB_003388,CUST_003527,monthly,2025-11-03,2025-11-17,False,,,trial_only,9.99,1,
SUB_003389,CUST_002888,monthly,2025-11-04,2025-11-18,False,,,trial_only,9.99,1,
SUB_003390,CUST_002126,monthly,2025-11-04,2025-11-18,False,,,trial_only,9.99,1,
SUB_003391,CUST_002527,monthly,2025-11-04,2025-11-18,False,,,trial_only,9.99,1,
SUB_003392,CUST_001393,monthly,2025-11-04,2025-11-18,False,,,trial_only,9.99,1,
SUB_003393,CUST_001389,monthly,2025-11-04,2025-11-18,False,,,trial_only,9.99,1,
SUB_003394,CUST_001379,monthly,2025-11-05,2025-11-19,False,,,trial_only,9.99,1,
SUB_003395,CUST_003987,monthly,2025-11-05,2025-11-19,False,,,trial_only,9.99,1,
SUB_003396,CUST_000277,monthly,2025-11-05,2025-11-19,False,,,trial_only,9.99,1,
SUB_003397,CUST_003564,monthly,2025-11-05,2025-11-19,False,,,trial_only,9.99,1,
SUB_003398,CUST_003784,monthly,2025-11-05,2025-11-19,False,,,trial_only,9.99,1,
SUB_003399,CUST_001441,monthly,2025-11-05,2025-11-19,False,,,trial_only,9.99,1,
SUB_003400,CUST_003449,monthly,2025-11-05,2025-11-19,False,,,trial_only,9.99,1,
SUB_003401,CUST_000857,monthly,2025-11-05,2025-11-19,True,2025-11-20,2025-12-20,cancelled,9.99,1,low_value
SUB_003402,CUST_002546,monthly,2025-11-05,2025-11-19,True,2025-11-20,2025-12-20,cancelled,9.99,1,switched_tool
SUB_003403,CUST_001300,monthly,2025-11-05,2025-11-19,False,,,trial_only,9.99,1,
SUB_003404,CUST_001625,monthly,2025-11-05,2025-11-19,False,,,trial_only,9.99,1,
SUB_003405,CUST_000785,monthly,2025-11-05,2025-11-19,True,2025-11-20,,active,9.99,1,
SUB_003406,CUST_001882,monthly,2025-11-06,2025-11-20,False,,,trial_only,9.99,1,
SUB_003407,CUST_000292,monthly,2025-11-06,2025-11-20,False,,,trial_only,9.99,1,
SUB_003408,CUST_000156,monthly,2025-11-06,2025-11-20,True,2025-11-21,,active,9.99,1,
SUB_003409,CUST_001696,monthly,2025-11-06,2025-11-20,False,,,trial_only,9.99,1,
SUB_003410,CUST_000754,annual,2025-11-06,2025-11-20,True,2025-11-21,,active,8.33,12,
SUB_003411,CUST_000438,monthly,2025-11-06,2025-11-20,False,,,trial_only,9.99,1,
SUB_003412,CUST_001941,monthly,2025-11-06,2025-11-20,False,,,trial_only,9.99,1,
SUB_003413,CUST_002193,monthly,2025-11-06,2025-11-20,False,,,trial_only,9.99,1,
SUB_003414,CUST_001164,monthly,2025-11-06,2025-11-20,False,,,trial_only,9.99,1,
SUB_003415,CUST_001510,monthly,2025-11-07,2025-11-21,False,,,trial_only,9.99,1,
SUB_003416,CUST_000350,monthly,2025-11-07,2025-11-21,True,2025-11-22,,active,9.99,1,
SUB_003417,CUST_000087,monthly,2025-11-07,2025-11-21,False,,,trial_only,9.99,1,
SUB_003418,CUST_002729,monthly,2025-11-07,2025-11-21,False,,,trial_only,9.99,1,
SUB_003419,CUST_001370,monthly,2025-11-07,2025-11-21,False,,,trial_only,9.99,1,
SUB_003420,CUST_001991,monthly,2025-11-07,2025-11-21,True,2025-11-22,,active,9.99,1,
SUB_003421,CUST_000881,monthly,2025-11-07,2025-11-21,False,,,trial_only,9.99,1,
SUB_003422,CUST_001804,monthly,2025-11-08,2025-11-22,False,,,trial_only,9.99,1,
SUB_003423,CUST_003936,monthly,2025-11-08,2025-11-22,False,,,trial_only,9.99,1,
SUB_003424,CUST_003805,monthly,2025-11-08,2025-11-22,False,,,trial_only,9.99,1,
SUB_003425,CUST_001263,monthly,2025-11-08,2025-11-22,True,2025-11-23,,active,9.99,1,
SUB_003426,CUST_002416,monthly,2025-11-08,2025-11-22,False,,,trial_only,9.99,1,
SUB_003427,CUST_002168,monthly,2025-11-08,2025-11-22,False,,,trial_only,9.99,1,
SUB_003428,CUST_001668,monthly,2025-11-08,2025-11-22,False,,,trial_only,9.99,1,
SUB_003429,CUST_003353,monthly,2025-11-08,2025-11-22,False,,,trial_only,9.99,1,
SUB_003430,CUST_000167,monthly,2025-11-08,2025-11-22,True,2025-11-23,,active,9.99,1,
SUB_003431,CUST_002309,monthly,2025-11-08,2025-11-22,True,2025-11-23,,active,9.99,1,
SUB_003432,CUST_002043,monthly,2025-11-08,2025-11-22,False,,,trial_only,9.99,1,
SUB_003433,CUST_002365,monthly,2025-11-08,2025-11-22,True,2025-11-23,,active,9.99,1,
SUB_003434,CUST_000301,monthly,2025-11-08,2025-11-22,False,,,trial_only,9.99,1,
SUB_003435,CUST_002957,monthly,2025-11-09,2025-11-23,False,,,trial_only,9.99,1,
SUB_003436,CUST_000554,monthly,2025-11-09,2025-11-23,True,2025-11-24,,active,9.99,1,
SUB_003437,CUST_001468,monthly,2025-11-09,2025-11-23,False,,,trial_only,9.99,1,
SUB_003438,CUST_003253,monthly,2025-11-09,2025-11-23,False,,,trial_only,9.99,1,
SUB_003439,CUST_000209,monthly,2025-11-09,2025-11-23,False,,,trial_only,9.99,1,
SUB_003440,CUST_002740,monthly,2025-11-09,2025-11-23,True,2025-11-24,2025-12-24,cancelled,9.99,1,low_value
SUB_003441,CUST_003822,monthly,2025-11-09,2025-11-23,True,2025-11-24,2025-12-24,cancelled,9.99,1,low_value
SUB_003442,CUST_001829,monthly,2025-11-09,2025-11-23,False,,,trial_only,9.99,1,
SUB_003443,CUST_001926,annual,2025-11-09,2025-11-23,True,2025-11-24,,active,8.33,12,
SUB_003444,CUST_000288,monthly,2025-11-09,2025-11-23,False,,,trial_only,9.99,1,
SUB_003445,CUST_002531,monthly,2025-11-09,2025-11-23,True,2025-11-24,2025-12-24,cancelled,9.99,1,low_value
SUB_003446,CUST_000748,annual,2025-11-10,2025-11-24,True,2025-11-25,,active,8.33,12,
SUB_003447,CUST_000366,monthly,2025-11-10,2025-11-24,True,2025-11-25,,active,9.99,1,
SUB_003448,CUST_000375,monthly,2025-11-10,2025-11-24,True,2025-11-25,,active,9.99,1,
SUB_003449,CUST_001022,monthly,2025-11-10,2025-11-24,False,,,trial_only,9.99,1,
SUB_003450,CUST_001031,annual,2025-11-10,2025-11-24,True,2025-11-25,,active,8.33,12,
SUB_003451,CUST_002578,monthly,2025-11-10,2025-11-24,False,,,trial_only,9.99,1,
SUB_003452,CUST_000059,monthly,2025-11-10,2025-11-24,False,,,trial_only,9.99,1,
SUB_003453,CUST_003874,monthly,2025-11-11,2025-11-25,True,2025-11-26,,active,9.99,1,
SUB_003454,CUST_002890,monthly,2025-11-11,2025-11-25,True,2025-11-26,,active,9.99,1,
SUB_003455,CUST_003800,monthly,2025-11-11,2025-11-25,False,,,trial_only,9.99,1,
SUB_003456,CUST_001992,monthly,2025-11-11,2025-11-25,False,,,trial_only,9.99,1,
SUB_003457,CUST_002885,monthly,2025-11-11,2025-11-25,True,2025-11-26,,active,9.99,1,
SUB_003458,CUST_000509,monthly,2025-11-11,2025-11-25,False,,,trial_only,9.99,1,
SUB_003459,CUST_001070,monthly,2025-11-11,2025-11-25,False,,,trial_only,9.99,1,
SUB_003460,CUST_000515,monthly,2025-11-11,2025-11-25,False,,,trial_only,9.99,1,
SUB_003461,CUST_001549,monthly,2025-11-11,2025-11-25,False,,,trial_only,9.99,1,
SUB_003462,CUST_002242,monthly,2025-11-11,2025-11-25,False,,,trial_only,9.99,1,
SUB_003463,CUST_002820,monthly,2025-11-11,2025-11-25,False,,,trial_only,9.99,1,
SUB_003464,CUST_003506,monthly,2025-11-11,2025-11-25,True,2025-11-26,2025-12-26,cancelled,9.99,1,low_value
SUB_003465,CUST_003981,monthly,2025-11-11,2025-11-25,False,,,trial_only,9.99,1,
SUB_003466,CUST_002286,monthly,2025-11-11,2025-11-25,False,,,trial_only,9.99,1,
SUB_003467,CUST_003122,monthly,2025-11-11,2025-11-25,False,,,trial_only,9.99,1,
SUB_003468,CUST_000269,monthly,2025-11-11,2025-11-25,False,,,trial_only,9.99,1,
SUB_003469,CUST_003421,monthly,2025-11-11,2025-11-25,False,,,trial_only,9.99,1,
SUB_003470,CUST_002574,monthly,2025-11-11,2025-11-25,False,,,trial_only,9.99,1,
SUB_003471,CUST_003741,monthly,2025-11-12,2025-11-26,False,,,trial_only,9.99,1,
SUB_003472,CUST_000816,monthly,2025-11-12,2025-11-26,False,,,trial_only,9.99,1,
SUB_003473,CUST_002369,monthly,2025-11-12,2025-11-26,False,,,trial_only,9.99,1,
SUB_003474,CUST_003306,monthly,2025-11-12,2025-11-26,False,,,trial_only,9.99,1,
SUB_003475,CUST_001073,monthly,2025-11-12,2025-11-26,True,2025-11-27,,active,9.99,1,
SUB_003476,CUST_000530,monthly,2025-11-12,2025-11-26,False,,,trial_only,9.99,1,
SUB_003477,CUST_002328,monthly,2025-11-12,2025-11-26,False,,,trial_only,9.99,1,
SUB_003478,CUST_000779,monthly,2025-11-12,2025-11-26,True,2025-11-27,2025-12-27,cancelled,9.99,1,low_value
SUB_003479,CUST_001037,monthly,2025-11-12,2025-11-26,False,,,trial_only,9.99,1,
SUB_003480,CUST_001584,monthly,2025-11-12,2025-11-26,True,2025-11-27,,active,9.99,1,
SUB_003481,CUST_000794,monthly,2025-11-13,2025-11-27,True,2025-11-28,,active,9.99,1,
SUB_003482,CUST_003952,monthly,2025-11-13,2025-11-27,False,,,trial_only,9.99,1,
SUB_003483,CUST_002652,monthly,2025-11-13,2025-11-27,False,,,trial_only,9.99,1,
SUB_003484,CUST_000893,monthly,2025-11-13,2025-11-27,False,,,trial_only,9.99,1,
SUB_003485,CUST_001395,monthly,2025-11-13,2025-11-27,False,,,trial_only,9.99,1,
SUB_003486,CUST_002666,monthly,2025-11-13,2025-11-27,False,,,trial_only,9.99,1,
SUB_003487,CUST_000807,monthly,2025-11-13,2025-11-27,True,2025-11-28,,active,9.99,1,
SUB_003488,CUST_003711,monthly,2025-11-13,2025-11-27,False,,,trial_only,9.99,1,
SUB_003489,CUST_001484,monthly,2025-11-13,2025-11-27,False,,,trial_only,9.99,1,
SUB_003490,CUST_003265,monthly,2025-11-14,2025-11-28,False,,,trial_only,9.99,1,
SUB_003491,CUST_002717,monthly,2025-11-14,2025-11-28,False,,,trial_only,9.99,1,
SUB_003492,CUST_000783,monthly,2025-11-14,2025-11-28,True,2025-11-29,,active,9.99,1,
SUB_003493,CUST_000053,monthly,2025-11-14,2025-11-28,False,,,trial_only,9.99,1,
SUB_003494,CUST_003777,monthly,2025-11-14,2025-11-28,False,,,trial_only,9.99,1,
SUB_003495,CUST_002393,monthly,2025-11-14,2025-11-28,False,,,trial_only,9.99,1,
SUB_003496,CUST_001573,monthly,2025-11-14,2025-11-28,False,,,trial_only,9.99,1,
SUB_003497,CUST_001323,monthly,2025-11-15,2025-11-29,False,,,trial_only,9.99,1,
SUB_003498,CUST_003523,monthly,2025-11-15,2025-11-29,False,,,trial_only,9.99,1,
SUB_003499,CUST_003927,monthly,2025-11-15,2025-11-29,False,,,trial_only,9.99,1,
SUB_003500,CUST_000796,monthly,2025-11-15,2025-11-29,False,,,trial_only,9.99,1,
SUB_003501,CUST_002501,monthly,2025-11-15,2025-11-29,False,,,trial_only,9.99,1,
SUB_003502,CUST_001348,monthly,2025-11-16,2025-11-30,False,,,trial_only,9.99,1,
SUB_003503,CUST_002278,monthly,2025-11-16,2025-11-30,False,,,trial_only,9.99,1,
SUB_003504,CUST_002382,monthly,2025-11-16,2025-11-30,False,,,trial_only,9.99,1,
SUB_003505,CUST_002695,monthly,2025-11-16,2025-11-30,False,,,trial_only,9.99,1,
SUB_003506,CUST_003183,monthly,2025-11-16,2025-11-30,False,,,trial_only,9.99,1,
SUB_003507,CUST_003123,monthly,2025-11-16,2025-11-30,False,,,trial_only,9.99,1,
SUB_003508,CUST_000182,monthly,2025-11-16,2025-11-30,False,,,trial_only,9.99,1,
SUB_003509,CUST_001966,monthly,2025-11-16,2025-11-30,False,,,trial_only,9.99,1,
SUB_003510,CUST_000165,monthly,2025-11-17,2025-12-01,False,,,trial_only,9.99,1,
SUB_003511,CUST_003769,monthly,2025-11-17,2025-12-01,False,,,trial_only,9.99,1,
SUB_003512,CUST_002544,monthly,2025-11-17,2025-12-01,True,2025-12-02,2025-12-31,active,9.99,1,
SUB_003513,CUST_000955,annual,2025-11-17,2025-12-01,True,2025-12-02,,active,8.33,12,
SUB_003514,CUST_001862,monthly,2025-11-17,2025-12-01,False,,,trial_only,9.99,1,
SUB_003515,CUST_002620,monthly,2025-11-17,2025-12-01,True,2025-12-02,,active,9.99,1,
SUB_003516,CUST_003313,monthly,2025-11-17,2025-12-01,False,,,trial_only,9.99,1,
SUB_003517,CUST_003217,monthly,2025-11-17,2025-12-01,False,,,trial_only,9.99,1,
SUB_003518,CUST_000827,monthly,2025-11-17,2025-12-01,False,,,trial_only,9.99,1,
SUB_003519,CUST_000483,monthly,2025-11-17,2025-12-01,False,,,trial_only,9.99,1,
SUB_003520,CUST_000026,monthly,2025-11-17,2025-12-01,False,,,trial_only,9.99,1,
SUB_003521,CUST_002805,monthly,2025-11-17,2025-12-01,True,2025-12-02,,active,9.99,1,
SUB_003522,CUST_001334,monthly,2025-11-17,2025-12-01,False,,,trial_only,9.99,1,
SUB_003523,CUST_001349,monthly,2025-11-18,2025-12-02,False,,,trial_only,9.99,1,
SUB_003524,CUST_002517,annual,2025-11-18,2025-12-02,True,2025-12-03,,active,8.33,12,
SUB_003525,CUST_001493,monthly,2025-11-18,2025-12-02,False,,,trial_only,9.99,1,
SUB_003526,CUST_003737,monthly,2025-11-18,2025-12-02,False,,,trial_only,9.99,1,
SUB_003527,CUST_000664,monthly,2025-11-18,2025-12-02,False,,,trial_only,9.99,1,
SUB_003528,CUST_003318,monthly,2025-11-18,2025-12-02,False,,,trial_only,9.99,1,
SUB_003529,CUST_001985,monthly,2025-11-18,2025-12-02,False,,,trial_only,9.99,1,
SUB_003530,CUST_001285,monthly,2025-11-18,2025-12-02,False,,,trial_only,9.99,1,
SUB_003531,CUST_001872,monthly,2025-11-18,2025-12-02,False,,,trial_only,9.99,1,
SUB_003532,CUST_000372,monthly,2025-11-19,2025-12-03,False,,,trial_only,9.99,1,
SUB_003533,CUST_001780,monthly,2025-11-19,2025-12-03,False,,,trial_only,9.99,1,
SUB_003534,CUST_002733,annual,2025-11-19,2025-12-03,True,2025-12-04,,active,8.33,12,
SUB_003535,CUST_003600,monthly,2025-11-19,2025-12-03,False,,,trial_only,9.99,1,
SUB_003536,CUST_003445,monthly,2025-11-19,2025-12-03,False,,,trial_only,9.99,1,
SUB_003537,CUST_000092,monthly,2025-11-19,2025-12-03,False,,,trial_only,9.99,1,
SUB_003538,CUST_002232,monthly,2025-11-19,2025-12-03,False,,,trial_only,9.99,1,
SUB_003539,CUST_003419,monthly,2025-11-19,2025-12-03,True,2025-12-04,,active,9.99,1,
SUB_003540,CUST_002187,monthly,2025-11-19,2025-12-03,False,,,trial_only,9.99,1,
SUB_003541,CUST_000311,monthly,2025-11-20,2025-12-04,False,,,trial_only,9.99,1,
SUB_003542,CUST_001809,monthly,2025-11-20,2025-12-04,False,,,trial_only,9.99,1,
SUB_003543,CUST_003559,monthly,2025-11-20,2025-12-04,False,,,trial_only,9.99,1,
SUB_003544,CUST_003740,monthly,2025-11-20,2025-12-04,True,2025-12-05,,active,9.99,1,
SUB_003545,CUST_003405,monthly,2025-11-20,2025-12-04,False,,,trial_only,9.99,1,
SUB_003546,CUST_002438,monthly,2025-11-20,2025-12-04,False,,,trial_only,9.99,1,
SUB_003547,CUST_002945,monthly,2025-11-20,2025-12-04,True,2025-12-05,,active,9.99,1,
SUB_003548,CUST_002725,monthly,2025-11-20,2025-12-04,False,,,trial_only,9.99,1,
SUB_003549,CUST_001695,monthly,2025-11-20,2025-12-04,True,2025-12-05,2025-12-31,active,9.99,1,
SUB_003550,CUST_002249,monthly,2025-11-20,2025-12-04,False,,,trial_only,9.99,1,
SUB_003551,CUST_002825,monthly,2025-11-20,2025-12-04,False,,,trial_only,9.99,1,
SUB_003552,CUST_002984,monthly,2025-11-20,2025-12-04,False,,,trial_only,9.99,1,
SUB_003553,CUST_002319,monthly,2025-11-20,2025-12-04,False,,,trial_only,9.99,1,
SUB_003554,CUST_003148,annual,2025-11-20,2025-12-04,True,2025-12-05,,active,8.33,12,
SUB_003555,CUST_002767,monthly,2025-11-21,2025-12-05,False,,,trial_only,9.99,1,
SUB_003556,CUST_002745,monthly,2025-11-21,2025-12-05,False,,,trial_only,9.99,1,
SUB_003557,CUST_000475,monthly,2025-11-21,2025-12-05,False,,,trial_only,9.99,1,
SUB_003558,CUST_002388,monthly,2025-11-21,2025-12-05,False,,,trial_only,9.99,1,
SUB_003559,CUST_000705,monthly,2025-11-21,2025-12-05,False,,,trial_only,9.99,1,
SUB_003560,CUST_002849,monthly,2025-11-21,2025-12-05,False,,,trial_only,9.99,1,
SUB_003561,CUST_001731,monthly,2025-11-21,2025-12-05,True,2025-12-06,2025-12-31,active,9.99,1,
SUB_003562,CUST_000784,monthly,2025-11-21,2025-12-05,False,,,trial_only,9.99,1,
SUB_003563,CUST_000488,monthly,2025-11-21,2025-12-05,False,,,trial_only,9.99,1,
SUB_003564,CUST_001597,monthly,2025-11-22,2025-12-06,False,,,trial_only,9.99,1,
SUB_003565,CUST_003761,monthly,2025-11-22,2025-12-06,False,,,trial_only,9.99,1,
SUB_003566,CUST_001277,monthly,2025-11-22,2025-12-06,True,2025-12-07,,active,9.99,1,
SUB_003567,CUST_000265,monthly,2025-11-22,2025-12-06,True,2025-12-07,2025-12-31,active,9.99,1,
SUB_003568,CUST_001531,monthly,2025-11-22,2025-12-06,False,,,trial_only,9.99,1,
SUB_003569,CUST_002374,monthly,2025-11-22,2025-12-06,False,,,trial_only,9.99,1,
SUB_003570,CUST_003796,monthly,2025-11-22,2025-12-06,False,,,trial_only,9.99,1,
SUB_003571,CUST_000871,monthly,2025-11-22,2025-12-06,True,2025-12-07,2025-12-31,active,9.99,1,
SUB_003572,CUST_002856,monthly,2025-11-22,2025-12-06,False,,,trial_only,9.99,1,
SUB_003573,CUST_001890,annual,2025-11-22,2025-12-06,True,2025-12-07,,active,8.33,12,
SUB_003574,CUST_003935,monthly,2025-11-22,2025-12-06,False,,,trial_only,9.99,1,
SUB_003575,CUST_001488,monthly,2025-11-22,2025-12-06,True,2025-12-07,,active,9.99,1,
SUB_003576,CUST_003917,monthly,2025-11-22,2025-12-06,False,,,trial_only,9.99,1,
SUB_003577,CUST_002506,monthly,2025-11-23,2025-12-07,False,,,trial_only,9.99,1,
SUB_003578,CUST_001074,annual,2025-11-23,2025-12-07,True,2025-12-08,,active,8.33,12,
SUB_003579,CUST_003308,monthly,2025-11-23,2025-12-07,True,2025-12-08,,active,9.99,1,
SUB_003580,CUST_003269,monthly,2025-11-23,2025-12-07,False,,,trial_only,9.99,1,
SUB_003581,CUST_003496,monthly,2025-11-23,2025-12-07,False,,,trial_only,9.99,1,
SUB_003582,CUST_003982,monthly,2025-11-23,2025-12-07,False,,,trial_only,9.99,1,
SUB_003583,CUST_002922,monthly,2025-11-23,2025-12-07,False,,,trial_only,9.99,1,
SUB_003584,CUST_003896,monthly,2025-11-23,2025-12-07,False,,,trial_only,9.99,1,
