customer_id,signup_date,country,acquisition_channel,device_type,age_group
CUST_003536,2025-10-13,Belgium,Referral,mobile,18-24
CUST_002472,2025-10-13,France,Search Ads,desktop,35-44
CUST_002224,2025-10-13,Canada,Search Ads,mobile,35-44
CUST_000144,2025-10-13,Belgium,Search Ads,desktop,25-34
CUST_000976,2025-10-13,France,Paid Social,mobile,25-34
CUST_001387,2025-10-13,Belgium,Search Ads,desktop,45+
CUST_003751,2025-10-13,Belgium,Search Ads,mobile,18-24
CUST_003363,2025-10-13,Belgium,Search Ads,mobile,25-34
CUST_002797,2025-10-14,France,Partner,mobile,35-44
CUST_001503,2025-10-14,Spain,Paid Social,mobile,25-34
CUST_000880,2025-10-14,France,Referral,desktop,25-34
CUST_001581,2025-10-14,France,Referral,mobile,25-34
CUST_002083,2025-10-14,Switzerland,Organic,mobile,18-24
CUST_003764,2025-10-14,Switzerland,Referral,mobile,25-34
CUST_000959,2025-10-14,Belgium,Organic,mobile,18-24
CUST_001290,2025-10-14,Canada,Search Ads,mobile,25-34
CUST_001845,2025-10-14,Canada,Partner,mobile,35-44
CUST_003190,2025-10-14,France,Partner,desktop,18-24
CUST_002570,2025-10-14,France,Paid Social,mobile,18-24
CUST_000069,2025-10-14,France,Referral,mobile,18-24
CUST_000241,2025-10-15,Canada,Partner,desktop,35-44
CUST_000435,2025-10-15,France,Paid Social,mobile,25-34
CUST_003195,2025-10-15,Canada,Search Ads,desktop,35-44
CUST_000780,2025-10-15,France,Paid Social,mobile,35-44
CUST_003072,2025-10-15,France,Organic,mobile,18-24
CUST_002552,2025-10-15,Belgium,Search Ads,mobile,45+
CUST_000632,2025-10-15,Spain,Search Ads,desktop,25-34
CUST_002462,2025-10-15,France,Organic,mobile,35-44
CUST_003036,2025-10-15,France,Referral,mobile,18-24
CUST_001515,2025-10-15,Belgium,Search Ads,mobile,45+
CUST_001464,2025-10-15,France,Organic,mobile,25-34
CUST_003788,2025-10-16,Switzerland,Search Ads,mobile,18-24
CUST_002655,2025-10-16,France,Paid Social,mobile,25-34
CUST_000345,2025-10-16,Canada,Organic,mobile,45+
CUST_002260,2025-10-16,France,Organic,mobile,35-44
CUST_002672,2025-10-16,Belgium,Search Ads,mobile,35-44
CUST_000264,2025-10-16,France,Search Ads,desktop,25-34
CUST_002618,2025-10-16,France,Paid Social,mobile,25-34
CUST_001537,2025-10-16,France,Organic,mobile,35-44
CUST_002451,2025-10-16,France,Paid Social,mobile,25-34
CUST_001427,2025-10-16,France,Search Ads,mobile,25-34
CUST_000849,2025-10-16,Canada,Search Ads,desktop,35-44
CUST_002935,2025-10-17,Spain,Paid Social,mobile,35-44
CUST_000865,2025-10-17,France,Paid Social,mobile,35-44
CUST_001260,2025-10-17,Spain,Search Ads,mobile,18-24
CUST_003218,2025-10-17,Belgium,Search Ads,desktop,25-34
CUST_002316,2025-10-17,France,Organic,mobile,45+
CUST_001848,2025-10-17,Spain,Organic,mobile,35-44
CUST_000188,2025-10-17,France,Search Ads,mobile,35-44
CUST_001280,2025-10-17,France,Paid Social,mobile,45+
CUST_000834,2025-10-17,Spain,Search Ads,desktop,25-34
CUST_003778,2025-10-17,France,Partner,mobile,25-34
CUST_000745,2025-10-17,Spain,Organic,desktop,25-34
CUST_002085,2025-10-17,France,Referral,desktop,18-24
CUST_003180,2025-10-17,France,Paid Social,mobile,25-34
CUST_000635,2025-10-18,Belgium,Organic,desktop,45+
CUST_001113,2025-10-18,France,Search Ads,mobile,35-44
CUST_003627,2025-10-18,France,Organic,mobile,18-24
CUST_002164,2025-10-18,France,Search Ads,desktop,25-34
CUST_002686,2025-10-18,France,Organic,mobile,25-34
CUST_000595,2025-10-18,Belgium,Organic,mobile,25-34
CUST_000909,2025-10-18,France,Organic,mobile,25-34
CUST_001943,2025-10-18,Belgium,Organic,mobile,45+
CUST_002067,2025-10-18,Switzerland,Partner,mobile,45+
CUST_002002,2025-10-18,Canada,Paid Social,mobile,25-34
CUST_002263,2025-10-18,France,Search Ads,mobile,25-34
CUST_002940,2025-10-18,Spain,Organic,mobile,18-24
CUST_001552,2025-10-19,France,Paid Social,mobile,35-44
CUST_002758,2025-10-19,France,Organic,desktop,35-44
CUST_003037,2025-10-19,France,Search Ads,desktop,25-34
CUST_001420,2025-10-19,Canada,Organic,desktop,25-34
CUST_001866,2025-10-19,Switzerland,Paid Social,mobile,18-24
CUST_002646,2025-10-19,France,Organic,desktop,25-34
CUST_001434,2025-10-19,France,Referral,mobile,35-44
CUST_003584,2025-10-19,France,Organic,mobile,35-44
CUST_002939,2025-10-19,Switzerland,Organic,desktop,25-34
CUST_001303,2025-10-19,Canada,Organic,desktop,25-34
CUST_002685,2025-10-20,Canada,Organic,desktop,45+
CUST_002842,2025-10-20,France,Organic,mobile,25-34
CUST_001764,2025-10-20,France,Organic,desktop,45+
CUST_003348,2025-10-20,Canada,Referral,mobile,18-24
CUST_002217,2025-10-20,France,Paid Social,mobile,25-34
CUST_000650,2025-10-20,France,Paid Social,mobile,18-24
CUST_003561,2025-10-20,France,Paid Social,mobile,25-34
CUST_002656,2025-10-20,France,Search Ads,mobile,25-34
CUST_000986,2025-10-20,France,Organic,mobile,18-24
CUST_000988,2025-10-20,Spain,Paid Social,mobile,35-44
CUST_001788,2025-10-20,Belgium,Referral,mobile,45+
CUST_001000,2025-10-20,Belgium,Organic,desktop,25-34
CUST_002117,2025-10-21,France,Paid Social,mobile,35-44
CUST_001702,2025-10-21,France,Search Ads,mobile,35-44
CUST_003655,2025-10-21,Switzerland,Referral,mobile,25-34
CUST_001762,2025-10-21,France,Partner,desktop,18-24
CUST_002862,2025-10-21,France,Organic,mobile,45+
CUST_003938,2025-10-21,France,Search Ads,mobile,25-34
CUST_003888,2025-10-21,Canada,Paid Social,mobile,18-24
CUST_002913,2025-10-21,France,Search Ads,mobile,35-44
CUST_002806,2025-10-21,Canada,Organic,mobile,35-44
CUST_003446,2025-10-21,Switzerland,Partner,mobile,25-34
CUST_002241,2025-10-21,France,Referral,desktop,18-24
CUST_002014,2025-10-22,Spain,Partner,mobile,35-44
CUST_003260,2025-10-22,France,Referral,mobile,18-24
CUST_000896,2025-10-22,France,Referral,desktop,45+
CUST_000157,2025-10-22,France,Paid Social,mobile,35-44
CUST_001637,2025-10-22,France,Organic,mobile,45+
CUST_000913,2025-10-22,France,Search Ads,desktop,25-34
CUST_000884,2025-10-22,France,Organic,mobile,25-34
CUST_001732,2025-10-22,Belgium,Search Ads,mobile,25-34
CUST_001254,2025-10-22,France,Organic,mobile,25-34
CUST_003325,2025-10-23,Spain,Partner,mobile,25-34
CUST_003281,2025-10-23,Canada,Organic,desktop,25-34
CUST_000346,2025-10-23,France,Organic,mobile,35-44
CUST_003031,2025-10-23,France,Referral,desktop,35-44
CUST_002037,2025-10-23,France,Search Ads,desktop,35-44
CUST_003349,2025-10-23,Spain,Organic,desktop,35-44
CUST_000158,2025-10-23,Switzerland,Organic,mobile,35-44
CUST_000038,2025-10-23,Switzerland,Paid Social,mobile,18-24
CUST_002259,2025-10-23,France,Partner,mobile,25-34
CUST_000174,2025-10-24,France,Partner,mobile,25-34
CUST_003186,2025-10-24,Spain,Paid Social,mobile,25-34
CUST_002790,2025-10-24,France,Search Ads,mobile,25-34
CUST_002078,2025-10-24,Switzerland,Organic,mobile,25-34
CUST_001519,2025-10-24,Canada,Paid Social,mobile,25-34
CUST_002408,2025-10-24,France,Search Ads,mobile,25-34
CUST_000415,2025-10-24,France,Organic,desktop,25-34
CUST_001952,2025-10-24,France,Search Ads,desktop,45+
CUST_002488,2025-10-24,France,Search Ads,desktop,18-24
CUST_000371,2025-10-24,Switzerland,Paid Social,mobile,18-24
CUST_000049,2025-10-24,France,Search Ads,mobile,18-24
CUST_003828,2025-10-24,Switzerland,Paid Social,mobile,35-44
CUST_002998,2025-10-25,Belgium,Organic,mobile,18-24
CUST_000500,2025-10-25,France,Search Ads,mobile,25-34
CUST_003845,2025-10-25,France,Paid Social,mobile,25-34
CUST_002569,2025-10-25,France,Organic,mobile,25-34
CUST_000309,2025-10-25,France,Search Ads,mobile,25-34
CUST_001363,2025-10-25,Spain,Referral,mobile,45+
CUST_001282,2025-10-25,France,Organic,desktop,18-24
CUST_002770,2025-10-25,France,Referral,desktop,25-34
CUST_000344,2025-10-25,Belgium,Organic,desktop,35-44
CUST_002102,2025-10-25,Belgium,Organic,desktop,35-44
CUST_003436,2025-10-25,France,Paid Social,mobile,45+
CUST_003662,2025-10-25,France,Paid Social,mobile,25-34
CUST_002184,2025-10-25,Spain,Search Ads,mobile,25-34
CUST_000539,2025-10-25,Switzerland,Organic,desktop,35-44
CUST_000819,2025-10-25,France,Paid Social,mobile,35-44
CUST_000594,2025-10-25,France,Organic,desktop,18-24
CUST_001604,2025-10-26,France,Search Ads,desktop,25-34
CUST_000357,2025-10-26,France,Paid Social,mobile,45+
CUST_000668,2025-10-26,Spain,Search Ads,desktop,25-34
CUST_000412,2025-10-26,Canada,Paid Social,mobile,18-24
CUST_002130,2025-10-26,Spain,Paid Social,mobile,18-24
CUST_003029,2025-10-26,France,Referral,mobile,35-44
CUST_000607,2025-10-26,Spain,Paid Social,mobile,45+
CUST_003212,2025-10-26,Belgium,Referral,mobile,18-24
CUST_002704,2025-10-26,Canada,Search Ads,mobile,45+
CUST_000019,2025-10-26,France,Paid Social,desktop,25-34
CUST_000952,2025-10-27,Switzerland,Organic,mobile,18-24
CUST_002883,2025-10-27,France,Organic,desktop,35-44
CUST_003093,2025-10-27,Canada,Partner,mobile,45+
CUST_000598,2025-10-27,France,Organic,mobile,25-34
CUST_000446,2025-10-27,France,Paid Social,mobile,25-34
CUST_001710,2025-10-27,France,Organic,desktop,18-24
CUST_002900,2025-10-27,Belgium,Search Ads,desktop,35-44
CUST_003327,2025-10-27,France,Organic,mobile,18-24
CUST_003815,2025-10-27,Switzerland,Organic,mobile,18-24
CUST_003864,2025-10-28,Belgium,Partner,desktop,18-24
CUST_002595,2025-10-28,Spain,Organic,mobile,25-34
CUST_000840,2025-10-28,Canada,Search Ads,mobile,25-34
CUST_002306,2025-10-28,France,Search Ads,mobile,35-44
CUST_000886,2025-10-28,France,Referral,mobile,25-34
CUST_003161,2025-10-28,Spain,Organic,mobile,35-44
CUST_002343,2025-10-28,Canada,Organic,mobile,25-34
CUST_003076,2025-10-28,Spain,Paid Social,mobile,45+
CUST_003233,2025-10-29,France,Paid Social,mobile,25-34
CUST_002253,2025-10-29,France,Search Ads,mobile,25-34
CUST_002065,2025-10-29,Spain,Paid Social,mobile,18-24
CUST_003616,2025-10-29,Belgium,Organic,mobile,18-24
CUST_003435,2025-10-29,Switzerland,Paid Social,mobile,35-44
CUST_003492,2025-10-29,France,Paid Social,mobile,45+
CUST_000633,2025-10-29,France,Referral,desktop,25-34
CUST_000529,2025-10-29,Canada,Search Ads,mobile,25-34
CUST_002205,2025-10-29,Spain,Referral,mobile,45+
CUST_001367,2025-10-29,France,Organic,mobile,18-24
CUST_002946,2025-10-29,France,Paid Social,mobile,45+
CUST_003542,2025-10-29,Belgium,Organic,mobile,18-24
CUST_001839,2025-10-29,France,Paid Social,mobile,25-34
CUST_003715,2025-10-29,France,Partner,mobile,45+
CUST_001220,2025-10-30,France,Paid Social,mobile,25-34
CUST_003414,2025-10-30,Belgium,Paid Social,desktop,45+
CUST_002690,2025-10-30,France,Paid Social,mobile,18-24
CUST_003042,2025-10-30,Belgium,Paid Social,mobile,35-44
CUST_002989,2025-10-30,France,Paid Social,mobile,18-24
CUST_001147,2025-10-30,Belgium,Search Ads,mobile,18-24
CUST_003556,2025-10-30,France,Paid Social,mobile,25-34
CUST_001777,2025-10-30,France,Paid Social,mobile,18-24
CUST_003432,2025-10-30,France,Organic,mobile,25-34
CUST_001345,2025-10-31,France,Organic,desktop,25-34
CUST_000622,2025-10-31,Switzerland,Organic,mobile,25-34
CUST_001101,2025-10-31,Belgium,Search Ads,mobile,25-34
CUST_001763,2025-10-31,France,Organic,mobile,25-34
CUST_002284,2025-10-31,Spain,Search Ads,desktop,35-44
CUST_003772,2025-10-31,Belgium,Partner,mobile,25-34
CUST_003585,2025-10-31,France,Organic,desktop,25-34
CUST_001735,2025-10-31,Switzerland,Referral,mobile,25-34
CUST_001199,2025-10-31,France,Referral,desktop,35-44
CUST_003647,2025-10-31,Switzerland,Search Ads,mobile,25-34
CUST_002206,2025-10-31,Belgium,Paid Social,mobile,25-34
CUST_002332,2025-10-31,France,Organic,desktop,45+
CUST_000367,2025-10-31,Canada,Organic,mobile,35-44
CUST_000847,2025-10-31,Belgium,Organic,mobile,25-34
CUST_001003,2025-11-01,Switzerland,Search Ads,mobile,25-34
CUST_003696,2025-11-01,Belgium,Partner,desktop,45+
CUST_000486,2025-11-01,France,Organic,desktop,25-34
CUST_000471,2025-11-01,Switzerland,Paid Social,mobile,25-34
CUST_000722,2025-11-01,Belgium,Partner,desktop,18-24
CUST_003939,2025-11-01,Belgium,Paid Social,mobile,25-34
CUST_001084,2025-11-01,Switzerland,Organic,mobile,45+
CUST_000646,2025-11-01,Canada,Partner,desktop,25-34
CUST_002088,2025-11-01,France,Organic,mobile,25-34
CUST_001900,2025-11-01,France,Referral,mobile,18-24
CUST_003974,2025-11-02,Switzerland,Organic,mobile,35-44
CUST_000129,2025-11-02,France,Search Ads,mobile,45+
CUST_001115,2025-11-02,Belgium,Paid Social,mobile,18-24
CUST_000513,2025-11-02,France,Paid Social,mobile,25-34
CUST_001758,2025-11-02,Belgium,Partner,mobile,35-44
CUST_000137,2025-11-02,France,Organic,mobile,25-34
CUST_003395,2025-11-02,France,Organic,mobile,18-24
CUST_001986,2025-11-02,France,Organic,mobile,18-24
CUST_000874,2025-11-02,Switzerland,Organic,mobile,25-34
CUST_002059,2025-11-02,France,Paid Social,mobile,35-44
CUST_003956,2025-11-02,France,Paid Social,desktop,45+
CUST_000230,2025-11-02,France,Paid Social,mobile,18-24
CUST_000928,2025-11-02,Switzerland,Paid Social,mobile,25-34
CUST_002503,2025-11-03,France,Search Ads,mobile,25-34
CUST_003856,2025-11-03,Spain,Organic,desktop,25-34
CUST_003678,2025-11-03,Belgium,Organic,desktop,45+
CUST_003877,2025-11-03,France,Search Ads,mobile,25-34
CUST_001535,2025-11-03,Belgium,Organic,desktop,35-44
CUST_003527,2025-11-03,Spain,Paid Social,mobile,18-24
CUST_002888,2025-11-04,France,Referral,mobile,35-44
CUST_002126,2025-11-04,France,Paid Social,mobile,25-34
CUST_002527,2025-11-04,Belgium,Search Ads,mobile,18-24
CUST_001393,2025-11-04,Canada,Organic,desktop,18-24
CUST_001389,2025-11-04,France,Organic,mobile,45+
CUST_001379,2025-11-05,France,Search Ads,mobile,35-44
CUST_003987,2025-11-05,France,Organic,mobile,25-34
CUST_000277,2025-11-05,France,Referral,mobile,18-24
CUST_003564,2025-11-05,France,Organic,mobile,35-44
CUST_003784,2025-11-05,Switzerland,Organic,mobile,18-24
CUST_001441,2025-11-05,France,Search Ads,desktop,35-44
CUST_003449,2025-11-05,France,Paid Social,mobile,18-24
CUST_000857,2025-11-05,France,Paid Social,desktop,35-44
CUST_002546,2025-11-05,Canada,Partner,mobile,35-44
CUST_001300,2025-11-05,Spain,Organic,mobile,25-34
CUST_001625,2025-11-05,Belgium,Referral,mobile,25-34
CUST_000785,2025-11-05,Switzerland,Organic,mobile,25-34
CUST_001882,2025-11-06,France,Organic,mobile,18-24
CUST_000292,2025-11-06,France,Organic,mobile,45+
CUST_000156,2025-11-06,France,Organic,desktop,35-44
CUST_001696,2025-11-06,Belgium,Paid Social,mobile,35-44
CUST_000754,2025-11-06,Belgium,Partner,desktop,25-34
CUST_000438,2025-11-06,Canada,Search Ads,mobile,35-44
CUST_001941,2025-11-06,Switzerland,Paid Social,mobile,25-34
CUST_002193,2025-11-06,Switzerland,Organic,mobile,35-44
CUST_001164,2025-11-06,Belgium,Organic,desktop,25-34
CUST_001510,2025-11-07,France,Organic,mobile,35-44
CUST_000350,2025-11-07,Canada,Organic,mobile,45+
CUST_000087,2025-11-07,France,Search Ads,mobile,25-34
CUST_002729,2025-11-07,France,Search Ads,desktop,18-24
CUST_001370,2025-11-07,Switzerland,Organic,desktop,18-24
CUST_001991,2025-11-07,France,Referral,mobile,25-34
CUST_000881,2025-11-07,France,Partner,mobile,18-24
CUST_001804,2025-11-08,France,Organic,mobile,45+
CUST_003936,2025-11-08,France,Organic,mobile,35-44
CUST_003805,2025-11-08,Switzerland,Organic,desktop,25-34
CUST_001263,2025-11-08,Belgium,Search Ads,mobile,45+
CUST_002416,2025-11-08,France,Organic,mobile,18-24
CUST_002168,2025-11-08,France,Organic,mobile,35-44
CUST_001668,2025-11-08,France,Referral,mobile,35-44
CUST_003353,2025-11-08,France,Partner,mobile,18-24
CUST_000167,2025-11-08,Switzerland,Search Ads,mobile,18-24
CUST_002309,2025-11-08,France,Organic,mobile,35-44
CUST_002043,2025-11-08,France,Paid Social,mobile,35-44
CUST_002365,2025-11-08,Belgium,Partner,desktop,25-34
CUST_000301,2025-11-08,France,Paid Social,mobile,25-34
CUST_002957,2025-11-09,France,Referral,mobile,25-34
CUST_000554,2025-11-09,France,Search Ads,desktop,35-44
CUST_001468,2025-11-09,Spain,Search Ads,desktop,18-24
CUST_003253,2025-11-09,Belgium,Paid Social,mobile,25-34
CUST_000209,2025-11-09,France,Organic,desktop,45+
CUST_002740,2025-11-09,Canada,Organic,mobile,25-34
CUST_003822,2025-11-09,France,Organic,desktop,25-34
CUST_001829,2025-11-09,Spain,Organic,mobile,35-44
CUST_001926,2025-11-09,Spain,Search Ads,mobile,45+
CUST_000288,2025-11-09,Switzerland,Organic,mobile,25-34
CUST_002531,2025-11-09,France,Paid Social,mobile,45+
CUST_000748,2025-11-10,Belgium,Organic,mobile,35-44
CUST_000366,2025-11-10,France,Organic,mobile,35-44
CUST_000375,2025-11-10,Canada,Referral,desktop,18-24
CUST_001022,2025-11-10,Belgium,Referral,mobile,25-34
CUST_001031,2025-11-10,Belgium,Search Ads,mobile,25-34
CUST_002578,2025-11-10,France,Paid Social,mobile,45+
CUST_000059,2025-11-10,Canada,Partner,mobile,35-44
CUST_003874,2025-11-11,Switzerland,Search Ads,desktop,18-24
CUST_002890,2025-11-11,France,Search Ads,desktop,25-34
CUST_003800,2025-11-11,France,Organic,desktop,35-44
CUST_001992,2025-11-11,France,Paid Social,mobile,25-34
CUST_002885,2025-11-11,France,Partner,mobile,18-24
CUST_000509,2025-11-11,France,Referral,mobile,18-24
CUST_001070,2025-11-11,France,Paid Social,mobile,25-34
CUST_000515,2025-11-11,Belgium,Paid Social,mobile,25-34
CUST_001549,2025-11-11,Canada,Search Ads,mobile,45+
CUST_002242,2025-11-11,France,Search Ads,mobile,45+
CUST_002820,2025-11-11,Belgium,Paid Social,desktop,25-34
CUST_003506,2025-11-11,Switzerland,Search Ads,mobile,45+
CUST_003981,2025-11-11,France,Organic,mobile,18-24
CUST_002286,2025-11-11,France,Organic,desktop,25-34
CUST_003122,2025-11-11,Belgium,Paid Social,mobile,18-24
CUST_000269,2025-11-11,France,Paid Social,mobile,45+
CUST_003421,2025-11-11,Belgium,Paid Social,desktop,35-44
CUST_002574,2025-11-11,France,Paid Social,desktop,25-34
CUST_003741,2025-11-12,Canada,Paid Social,mobile,25-34
CUST_000816,2025-11-12,France,Referral,mobile,35-44
CUST_002369,2025-11-12,Canada,Paid Social,mobile,35-44
CUST_003306,2025-11-12,Belgium,Paid Social,desktop,25-34
CUST_001073,2025-11-12,France,Partner,mobile,25-34
CUST_000530,2025-11-12,France,Organic,mobile,18-24
CUST_002328,2025-11-12,Belgium,Paid Social,mobile,25-34
CUST_000779,2025-11-12,Switzerland,Referral,desktop,35-44
CUST_001037,2025-11-12,France,Paid Social,mobile,25-34
CUST_001584,2025-11-12,France,Organic,mobile,45+
CUST_000794,2025-11-13,Spain,Paid Social,mobile,45+
CUST_003952,2025-11-13,France,Paid Social,mobile,35-44
CUST_002652,2025-11-13,Switzerland,Search Ads,mobile,18-24
CUST_000893,2025-11-13,Switzerland,Paid Social,mobile,18-24
CUST_001395,2025-11-13,France,Paid Social,mobile,35-44
CUST_002666,2025-11-13,France,Paid Social,mobile,35-44
CUST_000807,2025-11-13,Switzerland,Organic,mobile,35-44
CUST_003711,2025-11-13,France,Referral,mobile,25-34
CUST_001484,2025-11-13,Belgium,Search Ads,desktop,35-44
CUST_003265,2025-11-14,France,Organic,mobile,35-44
CUST_002717,2025-11-14,France,Search Ads,mobile,45+
CUST_000783,2025-11-14,Canada,Referral,mobile,25-34
CUST_000053,2025-11-14,Belgium,Organic,mobile,25-34
CUST_003777,2025-11-14,France,Paid Social,mobile,25-34
CUST_002393,2025-11-14,France,Paid Social,mobile,25-34
CUST_001573,2025-11-14,France,Search Ads,desktop,35-44
CUST_001323,2025-11-15,Switzerland,Search Ads,mobile,25-34
CUST_003523,2025-11-15,France,Paid Social,mobile,25-34
CUST_003927,2025-11-15,Belgium,Organic,desktop,18-24
CUST_000796,2025-11-15,France,Organic,desktop,25-34
CUST_002501,2025-11-15,Switzerland,Organic,mobile,45+
CUST_001348,2025-11-16,Belgium,Paid Social,mobile,45+
CUST_002278,2025-11-16,France,Paid Social,mobile,25-34
CUST_002382,2025-11-16,France,Paid Social,desktop,18-24
CUST_002695,2025-11-16,Belgium,Organic,mobile,18-24
CUST_003183,2025-11-16,France,Paid Social,mobile,25-34
CUST_003123,2025-11-16,Spain,Search Ads,desktop,25-34
CUST_000182,2025-11-16,Belgium,Search Ads,desktop,45+
CUST_001966,2025-11-16,France,Referral,mobile,25-34
CUST_000165,2025-11-17,France,Paid Social,mobile,18-24
CUST_003769,2025-11-17,France,Search Ads,mobile,35-44
CUST_002544,2025-11-17,Belgium,Paid Social,mobile,35-44
CUST_000955,2025-11-17,France,Organic,mobile,25-34
CUST_001862,2025-11-17,Belgium,Search Ads,desktop,25-34
CUST_002620,2025-11-17,France,Paid Social,mobile,18-24
CUST_003313,2025-11-17,France,Organic,mobile,18-24
CUST_003217,2025-11-17,Spain,Referral,desktop,45+
CUST_000827,2025-11-17,France,Organic,mobile,25-34
CUST_000483,2025-11-17,Belgium,Paid Social,mobile,18-24
CUST_000026,2025-11-17,Belgium,Organic,mobile,18-24
CUST_002805,2025-11-17,France,Organic,mobile,35-44
CUST_001334,2025-11-17,France,Organic,mobile,25-34
CUST_001349,2025-11-18,Canada,Search Ads,mobile,25-34
CUST_002517,2025-11-18,Spain,Referral,mobile,45+
CUST_001493,2025-11-18,Canada,Search Ads,mobile,25-34
CUST_003737,2025-11-18,France,Search Ads,mobile,18-24
CUST_000664,2025-11-18,Belgium,Organic,mobile,35-44
CUST_003318,2025-11-18,France,Organic,mobile,25-34
CUST_001985,2025-11-18,Spain,Organic,desktop,18-24
CUST_001285,2025-11-18,France,Organic,desktop,25-34
CUST_001872,2025-11-18,Switzerland,Paid Social,mobile,35-44
CUST_000372,2025-11-19,Switzerland,Search Ads,mobile,35-44
CUST_001780,2025-11-19,Spain,Search Ads,desktop,18-24
CUST_002733,2025-11-19,Belgium,Organic,mobile,25-34
CUST_003600,2025-11-19,France,Partner,desktop,25-34
CUST_003445,2025-11-19,France,Paid Social,mobile,25-34
CUST_000092,2025-11-19,Switzerland,Paid Social,mobile,25-34
CUST_002232,2025-11-19,France,Paid Social,mobile,18-24
CUST_003419,2025-11-19,Belgium,Referral,mobile,45+
CUST_002187,2025-11-19,France,Paid Social,mobile,35-44
CUST_000311,2025-11-20,France,Organic,desktop,45+
CUST_001809,2025-11-20,France,Paid Social,mobile,45+
CUST_003559,2025-11-20,Belgium,Paid Social,mobile,25-34
CUST_003740,2025-11-20,Switzerland,Referral,mobile,35-44
CUST_003405,2025-11-20,Belgium,Search Ads,mobile,35-44
CUST_002438,2025-11-20,France,Organic,mobile,45+
CUST_002945,2025-11-20,France,Search Ads,mobile,35-44
CUST_002725,2025-11-20,France,Organic,mobile,35-44
CUST_001695,2025-11-20,France,Search Ads,mobile,18-24
CUST_002249,2025-11-20,France,Search Ads,mobile,18-24
CUST_002825,2025-11-20,France,Referral,desktop,25-34
CUST_002984,2025-11-20,France,Paid Social,mobile,25-34
CUST_002319,2025-11-20,France,Search Ads,desktop,25-34
CUST_003148,2025-11-20,France,Search Ads,mobile,35-44
CUST_002767,2025-11-21,France,Search Ads,desktop,25-34
CUST_002745,2025-11-21,France,Organic,mobile,25-34
CUST_000475,2025-11-21,France,Organic,mobile,18-24
CUST_002388,2025-11-21,France,Search Ads,mobile,25-34
CUST_000705,2025-11-21,Spain,Paid Social,mobile,45+
CUST_002849,2025-11-21,Canada,Search Ads,mobile,35-44
CUST_001731,2025-11-21,France,Search Ads,desktop,45+
CUST_000784,2025-11-21,Belgium,Search Ads,desktop,25-34
CUST_000488,2025-11-21,Belgium,Paid Social,mobile,25-34
CUST_001597,2025-11-22,France,Organic,mobile,18-24
CUST_003761,2025-11-22,France,Search Ads,desktop,18-24
CUST_001277,2025-11-22,Belgium,Paid Social,desktop,25-34
CUST_000265,2025-11-22,France,Partner,desktop,25-34
CUST_001531,2025-11-22,Switzerland,Paid Social,mobile,25-34
CUST_002374,2025-11-22,France,Organic,mobile,25-34
CUST_003796,2025-11-22,France,Paid Social,mobile,25-34
CUST_000871,2025-11-22,France,Organic,mobile,45+
CUST_002856,2025-11-22,Belgium,Organic,mobile,35-44
CUST_001890,2025-11-22,Canada,Organic,mobile,25-34
CUST_003935,2025-11-22,France,Organic,mobile,18-24
CUST_001488,2025-11-22,France,Organic,desktop,25-34
CUST_003917,2025-11-22,Belgium,Organic,mobile,35-44
CUST_002506,2025-11-23,France,Organic,desktop,25-34
CUST_001074,2025-11-23,Belgium,Organic,mobile,25-34
CUST_003308,2025-11-23,Switzerland,Search Ads,mobile,25-34
CUST_003269,2025-11-23,Spain,Organic,mobile,35-44
CUST_003496,2025-11-23,France,Referral,desktop,45+
CUST_003982,2025-11-23,France,Organic,mobile,25-34
CUST_002922,2025-11-23,France,Search Ads,mobile,35-44
CUST_003896,2025-11-23,France,Paid Social,mobile,25-34
CUST_001218,2025-11-23,Spain,Partner,mobile,25-34
CUST_000454,2025-11-23,Belgium,Search Ads,mobile,25-34
CUST_000405,2025-11-24,France,Referral,mobile,25-34
CUST_003976,2025-11-24,Spain,Organic,mobile,25-34
CUST_000014,2025-11-24,France,Search Ads,mobile,35-44
CUST_000399,2025-11-24,Canada,Referral,mobile,18-24
CUST_000001,2025-11-24,Switzerland,Organic,mobile,18-24
CUST_003409,2025-11-24,France,Organic,mobile,25-34
CUST_002629,2025-11-24,France,Search Ads,mobile,45+
CUST_002997,2025-11-24,Switzerland,Search Ads,mobile,25-34
CUST_000916,2025-11-24,France,Referral,mobile,25-34
CUST_001956,2025-11-24,France,Partner,mobile,45+
CUST_001793,2025-11-24,Switzerland,Partner,mobile,35-44
CUST_003380,2025-11-24,France,Paid Social,mobile,35-44
CUST_001273,2025-11-24,France,Referral,mobile,35-44
CUST_000929,2025-11-24,France,Search Ads,mobile,25-34
CUST_003441,2025-11-24,Belgium,Organic,mobile,25-34
CUST_003810,2025-11-25,France,Search Ads,desktop,25-34
CUST_002762,2025-11-25,Belgium,Search Ads,mobile,18-24
CUST_001672,2025-11-25,Spain,Organic,mobile,45+
CUST_002019,2025-11-25,France,Partner,mobile,35-44
CUST_002624,2025-11-25,France,Organic,mobile,45+
CUST_003889,2025-11-25,Canada,Organic,mobile,35-44
CUST_003437,2025-11-25,France,Organic,mobile,35-44
CUST_002122,2025-11-25,France,Paid Social,mobile,35-44
CUST_003580,2025-11-25,Spain,Search Ads,mobile,25-34
CUST_002751,2025-11-26,France,Search Ads,mobile,45+
CUST_000310,2025-11-26,Switzerland,Organic,mobile,35-44
