payment_id,subscription_id,customer_id,payment_date,amount,payment_status,payment_type
PAY_002807,SUB_002366,CUST_000369,2025-10-17,9.99,paid,renewal
PAY_002808,SUB_002366,CUST_000369,2025-11-17,9.99,paid,renewal
PAY_002809,SUB_002366,CUST_000369,2025-12-17,9.99,paid,renewal
PAY_002810,SUB_002367,CUST_002307,2025-08-17,99.96,paid,trial_conversion
PAY_002811,SUB_002371,CUST_002360,2025-08-17,9.99,paid,trial_conversion
PAY_002812,SUB_002371,CUST_002360,2025-09-17,9.99,paid,renewal
PAY_002813,SUB_002371,CUST_002360,2025-10-17,9.99,paid,renewal
PAY_002814,SUB_002371,CUST_002360,2025-11-17,9.99,paid,renewal
PAY_002815,SUB_002371,CUST_002360,2025-12-17,9.99,paid,renewal
PAY_002816,SUB_002383,CUST_001203,2025-08-18,99.96,paid,trial_conversion
PAY_002817,SUB_002386,CUST_001891,2025-08-18,99.96,paid,trial_conversion
PAY_002818,SUB_002391,CUST_003782,2025-08-19,9.99,paid,trial_conversion
PAY_002819,SUB_002391,CUST_003782,2025-09-19,9.99,paid,renewal
PAY_002820,SUB_002391,CUST_003782,2025-10-19,9.99,paid,renewal
PAY_002821,SUB_002391,CUST_003782,2025-11-19,9.99,paid,renewal
PAY_002822,SUB_002391,CUST_003782,2025-12-19,9.99,paid,renewal
PAY_002823,SUB_002395,CUST_002114,2025-08-19,99.96,paid,trial_conversion
PAY_002824,SUB_002396,CUST_002348,2025-08-19,9.99,paid,trial_conversion
PAY_002825,SUB_002396,CUST_002348,2025-09-19,9.99,paid,renewal
PAY_002826,SUB_002396,CUST_002348,2025-10-19,9.99,paid,renewal
PAY_002827,SUB_002396,CUST_002348,2025-11-19,9.99,paid,renewal
PAY_002828,SUB_002396,CUST_002348,2025-12-19,9.99,paid,renewal
PAY_002829,SUB_002412,CUST_001694,2025-08-21,9.99,paid,trial_conversion
PAY_002830,SUB_002412,CUST_001694,2025-09-21,9.99,paid,renewal
PAY_002831,SUB_002412,CUST_001694,2025-10-21,9.99,paid,renewal
PAY_002832,SUB_002412,CUST_001694,2025-11-21,9.99,paid,renewal
PAY_002833,SUB_002412,CUST_001694,2025-12-21,9.99,paid,renewal
PAY_002834,SUB_002413,CUST_003517,2025-08-21,9.99,paid,trial_conversion
PAY_002835,SUB_002413,CUST_003517,2025-09-21,9.99,paid,renewal
PAY_002836,SUB_002413,CUST_003517,2025-10-21,9.99,paid,renewal
PAY_002837,SUB_002413,CUST_003517,2025-11-21,9.99,paid,renewal
PAY_002838,SUB_002428,CUST_001557,2025-08-22,9.99,paid,trial_conversion
PAY_002839,SUB_002428,CUST_001557,2025-09-22,9.99,paid,renewal
PAY_002840,SUB_002428,CUST_001557,2025-10-22,9.99,paid,renewal
PAY_002841,SUB_002428,CUST_001557,2025-11-22,9.99,paid,renewal
PAY_002842,SUB_002434,CUST_002959,2025-08-23,9.99,paid,trial_conversion
PAY_002843,SUB_002434,CUST_002959,2025-09-23,9.99,paid,renewal
PAY_002844,SUB_002434,CUST_002959,2025-10-23,9.99,paid,renewal
PAY_002845,SUB_002434,CUST_002959,2025-11-23,9.99,paid,renewal
PAY_002846,SUB_002434,CUST_002959,2025-12-23,9.99,paid,renewal
PAY_002847,SUB_002435,CUST_003487,2025-08-23,9.99,paid,trial_conversion
PAY_002848,SUB_002435,CUST_003487,2025-09-23,9.99,paid,renewal
PAY_002849,SUB_002435,CUST_003487,2025-10-23,9.99,paid,renewal
PAY_002850,SUB_002435,CUST_003487,2025-11-23,9.99,paid,renewal
PAY_002851,SUB_002435,CUST_003487,2025-12-23,9.99,paid,renewal
PAY_002852,SUB_002447,CUST_000253,2025-08-24,99.96,paid,trial_conversion
PAY_002853,SUB_002449,CUST_002693,2025-08-25,9.99,paid,trial_conversion
PAY_002854,SUB_002449,CUST_002693,2025-09-25,9.99,paid,renewal
PAY_002855,SUB_002452,CUST_003088,2025-08-25,9.99,paid,trial_conversion
PAY_002856,SUB_002452,CUST_003088,2025-09-25,9.99,paid,renewal
PAY_002857,SUB_002452,CUST_003088,2025-10-25,9.99,paid,renewal
PAY_002858,SUB_002454,CUST_002368,2025-08-25,99.96,paid,trial_conversion
PAY_002859,SUB_002458,CUST_000610,2025-08-25,99.96,paid,trial_conversion
PAY_002860,SUB_002462,CUST_002346,2025-08-26,9.99,paid,trial_conversion
PAY_002861,SUB_002462,CUST_002346,2025-09-26,9.99,paid,renewal
PAY_002862,SUB_002462,CUST_002346,2025-10-26,9.99,paid,renewal
PAY_002863,SUB_002462,CUST_002346,2025-11-26,9.99,paid,renewal
PAY_002864,SUB_002462,CUST_002346,2025-12-26,9.99,paid,renewal
PAY_002865,SUB_002463,CUST_001353,2025-08-26,9.99,paid,trial_conversion
PAY_002866,SUB_002463,CUST_001353,2025-09-26,9.99,paid,renewal
PAY_002867,SUB_002476,CUST_003398,2025-08-27,9.99,paid,trial_conversion
PAY_002868,SUB_002476,CUST_003398,2025-09-27,9.99,paid,renewal
PAY_002869,SUB_002476,CUST_003398,2025-10-27,9.99,paid,renewal
PAY_002870,SUB_002476,CUST_003398,2025-11-27,9.99,paid,renewal
PAY_002871,SUB_002476,CUST_003398,2025-12-27,9.99,paid,renewal
PAY_002872,SUB_002477,CUST_001445,2025-08-27,9.99,paid,trial_conversion
PAY_002873,SUB_002477,CUST_001445,2025-09-27,9.99,paid,renewal
PAY_002874,SUB_002477,CUST_001445,2025-10-27,9.99,paid,renewal
PAY_002875,SUB_002477,CUST_001445,2025-11-27,9.99,paid,renewal
PAY_002876,SUB_002478,CUST_000631,2025-08-27,9.99,paid,trial_conversion
PAY_002877,SUB_002478,CUST_000631,2025-09-27,9.99,paid,renewal
PAY_002878,SUB_002478,CUST_000631,2025-10-27,9.99,paid,renewal
PAY_002879,SUB_002478,CUST_000631,2025-11-27,9.99,paid,renewal
PAY_002880,SUB_002478,CUST_000631,2025-12-27,9.99,paid,renewal
PAY_002881,SUB_002480,CUST_000470,2025-08-27,9.99,paid,trial_conversion
PAY_002882,SUB_002480,CUST_000470,2025-09-27,9.99,paid,renewal
PAY_002883,SUB_002480,CUST_000470,2025-10-27,9.99,paid,renewal
PAY_002884,SUB_002480,CUST_000470,2025-11-27,9.99,paid,renewal
PAY_002885,SUB_002480,CUST_000470,2025-12-27,9.99,paid,renewal
PAY_002886,SUB_002489,CUST_003958,2025-08-28,9.99,paid,trial_conversion
PAY_002887,SUB_002489,CUST_003958,2025-09-28,9.99,paid,renewal
PAY_002888,SUB_002489,CUST_003958,2025-10-28,9.99,paid,renewal
PAY_002889,SUB_002489,CUST_003958,2025-11-28,9.99,paid,renewal
PAY_002890,SUB_002489,CUST_003958,2025-12-28,9.99,paid,renewal
PAY_002891,SUB_002490,CUST_000324,2025-08-28,99.96,paid,trial_conversion
PAY_002892,SUB_002511,CUST_002239,2025-08-30,9.99,paid,trial_conversion
PAY_002893,SUB_002511,CUST_002239,2025-09-30,9.99,paid,renewal
PAY_002894,SUB_002511,CUST_002239,2025-10-30,9.99,paid,renewal
PAY_002895,SUB_002511,CUST_002239,2025-11-30,9.99,paid,renewal
PAY_002896,SUB_002511,CUST_002239,2025-12-30,9.99,paid,renewal
PAY_002897,SUB_002512,CUST_001004,2025-08-30,99.96,paid,trial_conversion
PAY_002898,SUB_002513,CUST_000043,2025-08-30,99.96,paid,trial_conversion
PAY_002899,SUB_002515,CUST_000331,2025-08-31,9.99,paid,trial_conversion
PAY_002900,SUB_002515,CUST_000331,2025-09-30,9.99,paid,renewal
PAY_002901,SUB_002515,CUST_000331,2025-10-30,9.99,paid,renewal
PAY_002902,SUB_002515,CUST_000331,2025-11-30,9.99,paid,renewal
PAY_002903,SUB_002515,CUST_000331,2025-12-30,9.99,paid,renewal
PAY_002904,SUB_002516,CUST_000228,2025-08-31,9.99,paid,trial_conversion
PAY_002905,SUB_002516,CUST_000228,2025-09-30,9.99,paid,renewal
PAY_002906,SUB_002516,CUST_000228,2025-10-30,9.99,paid,renewal
PAY_002907,SUB_002516,CUST_000228,2025-11-30,9.99,paid,renewal
PAY_002908,SUB_002516,CUST_000228,2025-12-30,9.99,paid,renewal
PAY_002909,SUB_002517,CUST_003095,2025-08-31,9.99,paid,trial_conversion
PAY_002910,SUB_002517,CUST_003095,2025-09-30,9.99,paid,renewal
PAY_002911,SUB_002518,CUST_002178,2025-08-31,9.99,paid,trial_conversion
PAY_002912,SUB_002518,CUST_002178,2025-09-30,9.99,paid,renewal
PAY_002913,SUB_002530,CUST_001120,2025-09-01,99.96,paid,trial_conversion
PAY_002914,SUB_002531,CUST_001864,2025-09-01,9.99,paid,trial_conversion
PAY_002915,SUB_002531,CUST_001864,2025-10-01,9.99,paid,renewal
PAY_002916,SUB_002531,CUST_001864,2025-11-01,9.99,paid,renewal
PAY_002917,SUB_002531,CUST_001864,2025-12-01,9.99,paid,renewal
PAY_002918,SUB_002532,CUST_002898,2025-09-01,9.99,paid,trial_conversion
PAY_002919,SUB_002532,CUST_002898,2025-10-01,9.99,paid,renewal
PAY_002920,SUB_002532,CUST_002898,2025-11-01,9.99,paid,renewal
PAY_002921,SUB_002532,CUST_002898,2025-12-01,9.99,paid,renewal
PAY_002922,SUB_002540,CUST_003422,2025-09-02,9.99,paid,trial_conversion
PAY_002923,SUB_002540,CUST_003422,2025-10-02,9.99,paid,renewal
PAY_002924,SUB_002540,CUST_003422,2025-11-02,9.99,paid,renewal
PAY_002925,SUB_002540,CUST_003422,2025-12-02,9.99,paid,renewal
PAY_002926,SUB_002542,CUST_001682,2025-09-02,9.99,paid,trial_conversion
PAY_002927,SUB_002542,CUST_001682,2025-10-02,9.99,paid,renewal
PAY_002928,SUB_002542,CUST_001682,2025-11-02,9.99,paid,renewal
PAY_002929,SUB_002542,CUST_001682,2025-12-02,9.99,paid,renewal
PAY_002930,SUB_002550,CUST_000904,2025-09-03,9.99,paid,trial_conversion
PAY_002931,SUB_002550,CUST_000904,2025-10-03,9.99,paid,renewal
PAY_002932,SUB_002550,CUST_000904,2025-11-03,9.99,paid,renewal
PAY_002933,SUB_002550,CUST_000904,2025-12-03,9.99,paid,renewal
PAY_002934,SUB_002554,CUST_000537,2025-09-04,9.99,paid,trial_conversion
PAY_002935,SUB_002554,CUST_000537,2025-10-04,9.99,paid,renewal
PAY_002936,SUB_002554,CUST_000537,2025-11-04,9.99,paid,renewal
PAY_002937,SUB_002554,CUST_000537,2025-12-04,9.99,paid,renewal
PAY_002938,SUB_002562,CUST_003426,2025-09-04,9.99,paid,trial_conversion
PAY_002939,SUB_002562,CUST_003426,2025-10-04,9.99,paid,renewal
PAY_002940,SUB_002562,CUST_003426,2025-11-04,9.99,paid,renewal
PAY_002941,SUB_002562,CUST_003426,2025-12-04,9.99,paid,renewal
PAY_002942,SUB_002564,CUST_003179,2025-09-04,9.99,paid,trial_conversion
PAY_002943,SUB_002564,CUST_003179,2025-10-04,9.99,paid,renewal
PAY_002944,SUB_002564,CUST_003179,2025-11-04,9.99,paid,renewal
PAY_002945,SUB_002564,CUST_003179,2025-12-04,9.99,paid,renewal
PAY_002946,SUB_002568,CUST_003163,2025-09-04,9.99,paid,trial_conversion
PAY_002947,SUB_002568,CUST_003163,2025-10-04,9.99,paid,renewal
PAY_002948,SUB_002571,CUST_002518,2025-09-05,9.99,paid,trial_conversion
PAY_002949,SUB_002571,CUST_002518,2025-10-05,9.99,paid,renewal
PAY_002950,SUB_002571,CUST_002518,2025-11-05,9.99,paid,renewal
PAY_002951,SUB_002571,CUST_002518,2025-12-05,9.99,paid,renewal
PAY_002952,SUB_002582,CUST_000217,2025-09-05,9.99,paid,trial_conversion
PAY_002953,SUB_002582,CUST_000217,2025-10-05,9.99,paid,renewal
PAY_002954,SUB_002582,CUST_000217,2025-11-05,9.99,paid,renewal
PAY_002955,SUB_002584,CUST_000193,2025-09-06,9.99,paid,trial_conversion
PAY_002956,SUB_002584,CUST_000193,2025-10-06,9.99,paid,renewal
PAY_002957,SUB_002584,CUST_000193,2025-11-06,9.99,paid,renewal
PAY_002958,SUB_002584,CUST_000193,2025-12-06,9.99,paid,renewal
PAY_002959,SUB_002587,CUST_003247,2025-09-06,99.96,paid,trial_conversion
PAY_002960,SUB_002596,CUST_000977,2025-09-07,9.99,paid,trial_conversion
PAY_002961,SUB_002596,CUST_000977,2025-10-07,9.99,paid,renewal
PAY_002962,SUB_002596,CUST_000977,2025-11-07,9.99,paid,renewal
PAY_002963,SUB_002596,CUST_000977,2025-12-07,9.99,paid,renewal
PAY_002964,SUB_002611,CUST_003553,2025-09-08,9.99,paid,trial_conversion
PAY_002965,SUB_002611,CUST_003553,2025-10-08,9.99,paid,renewal
PAY_002966,SUB_002611,CUST_003553,2025-11-08,9.99,paid,renewal
PAY_002967,SUB_002611,CUST_003553,2025-12-08,9.99,paid,renewal
PAY_002968,SUB_002622,CUST_001969,2025-09-10,99.96,paid,trial_conversion
PAY_002969,SUB_002627,CUST_002829,2025-09-10,9.99,paid,trial_conversion
PAY_002970,SUB_002627,CUST_002829,2025-10-10,9.99,paid,renewal
PAY_002971,SUB_002627,CUST_002829,2025-11-10,9.99,paid,renewal
PAY_002972,SUB_002627,CUST_002829,2025-12-10,9.99,paid,renewal
PAY_002973,SUB_002628,CUST_000095,2025-09-10,9.99,paid,trial_conversion
PAY_002974,SUB_002628,CUST_000095,2025-10-10,9.99,paid,renewal
PAY_002975,SUB_002629,CUST_003019,2025-09-10,9.99,paid,trial_conversion
PAY_002976,SUB_002629,CUST_003019,2025-10-10,9.99,paid,renewal
PAY_002977,SUB_002629,CUST_003019,2025-11-10,9.99,paid,renewal
PAY_002978,SUB_002629,CUST_003019,2025-12-10,9.99,paid,renewal
PAY_002979,SUB_002632,CUST_003054,2025-09-10,9.99,paid,trial_conversion
PAY_002980,SUB_002632,CUST_003054,2025-10-10,9.99,paid,renewal
PAY_002981,SUB_002632,CUST_003054,2025-11-10,9.99,paid,renewal
PAY_002982,SUB_002632,CUST_003054,2025-12-10,9.99,paid,renewal
PAY_002983,SUB_002638,CUST_003833,2025-09-11,99.96,paid,trial_conversion
PAY_002984,SUB_002639,CUST_001586,2025-09-11,9.99,paid,trial_conversion
PAY_002985,SUB_002639,CUST_001586,2025-10-11,9.99,paid,renewal
PAY_002986,SUB_002639,CUST_001586,2025-11-11,9.99,paid,renewal
PAY_002987,SUB_002639,CUST_001586,2025-12-11,9.99,paid,renewal
PAY_002988,SUB_002642,CUST_000191,2025-09-11,9.99,paid,trial_conversion
PAY_002989,SUB_002642,CUST_000191,2025-10-11,9.99,paid,renewal
PAY_002990,SUB_002642,CUST_000191,2025-11-11,9.99,paid,renewal
PAY_002991,SUB_002642,CUST_000191,2025-12-11,9.99,paid,renewal
PAY_002992,SUB_002646,CUST_002533,2025-09-12,9.99,paid,trial_conversion
PAY_002993,SUB_002646,CUST_002533,2025-10-12,9.99,paid,renewal
PAY_002994,SUB_002646,CUST_002533,2025-11-12,9.99,paid,renewal
PAY_002995,SUB_002646,CUST_002533,2025-12-12,9.99,paid,renewal
PAY_002996,SUB_002649,CUST_000154,2025-09-12,9.99,paid,trial_conversion
PAY_002997,SUB_002649,CUST_000154,2025-10-12,9.99,paid,renewal
PAY_002998,SUB_002649,CUST_000154,2025-11-12,9.99,paid,renewal
PAY_002999,SUB_002649,CUST_000154,2025-12-12,9.99,paid,renewal
PAY_003000,SUB_002653,CUST_002826,2025-09-13,9.99,paid,trial_conversion
PAY_003001,SUB_002653,CUST_002826,2025-10-13,9.99,paid,renewal
PAY_003002,SUB_002653,CUST_002826,2025-11-13,9.99,paid,renewal
PAY_003003,SUB_002657,CUST_001223,2025-09-13,9.99,paid,trial_conversion
PAY_003004,SUB_002657,CUST_001223,2025-10-13,9.99,paid,renewal
PAY_003005,SUB_002657,CUST_001223,2025-11-13,9.99,paid,renewal
PAY_003006,SUB_002657,CUST_001223,2025-12-13,9.99,paid,renewal
PAY_003007,SUB_002658,CUST_002912,2025-09-13,9.99,paid,trial_conversion
PAY_003008,SUB_002658,CUST_002912,2025-10-13,9.99,paid,renewal
PAY_003009,SUB_002658,CUST_002912,2025-11-13,9.99,paid,renewal
PAY_003010,SUB_002658,CUST_002912,2025-12-13,9.99,paid,renewal
PAY_003011,SUB_002666,CUST_002403,2025-09-13,9.99,paid,trial_conversion
PAY_003012,SUB_002666,CUST_002403,2025-10-13,9.99,paid,renewal
PAY_003013,SUB_002666,CUST_002403,2025-11-13,9.99,paid,renewal
PAY_003014,SUB_002666,CUST_002403,2025-12-13,9.99,paid,renewal
PAY_003015,SUB_002670,CUST_000299,2025-09-14,99.96,paid,trial_conversion
PAY_003016,SUB_002675,CUST_001473,2025-09-15,9.99,paid,trial_conversion
PAY_003017,SUB_002675,CUST_001473,2025-10-15,9.99,paid,renewal
PAY_003018,SUB_002675,CUST_001473,2025-11-15,9.99,paid,renewal
PAY_003019,SUB_002676,CUST_003767,2025-09-15,9.99,paid,trial_conversion
PAY_003020,SUB_002676,CUST_003767,2025-10-15,9.99,paid,renewal
PAY_003021,SUB_002676,CUST_003767,2025-11-15,9.99,paid,renewal
PAY_003022,SUB_002676,CUST_003767,2025-12-15,9.99,paid,renewal
PAY_003023,SUB_002679,CUST_002976,2025-09-15,99.96,paid,trial_conversion
PAY_003024,SUB_002681,CUST_002094,2025-09-15,9.99,paid,trial_conversion
PAY_003025,SUB_002681,CUST_002094,2025-10-15,9.99,paid,renewal
PAY_003026,SUB_002681,CUST_002094,2025-11-15,9.99,paid,renewal
PAY_003027,SUB_002681,CUST_002094,2025-12-15,9.99,paid,renewal
PAY_003028,SUB_002685,CUST_001078,2025-09-15,9.99,paid,trial_conversion
PAY_003029,SUB_002685,CUST_001078,2025-10-15,9.99,paid,renewal
PAY_003030,SUB_002685,CUST_001078,2025-11-15,9.99,paid,renewal
PAY_003031,SUB_002685,CUST_001078,2025-12-15,9.99,paid,renewal
PAY_003032,SUB_002686,CUST_001730,2025-09-16,9.99,paid,trial_conversion
PAY_003033,SUB_002686,CUST_001730,2025-10-16,9.99,paid,renewal
PAY_003034,SUB_002686,CUST_001730,2025-11-16,9.99,paid,renewal
PAY_003035,SUB_002686,CUST_001730,2025-12-16,9.99,paid,renewal
PAY_003036,SUB_002693,CUST_003768,2025-09-16,9.99,paid,trial_conversion
PAY_003037,SUB_002693,CUST_003768,2025-10-16,9.99,paid,renewal
PAY_003038,SUB_002693,CUST_003768,2025-11-16,9.99,paid,renewal
PAY_003039,SUB_002693,CUST_003768,2025-12-16,9.99,paid,renewal
PAY_003040,SUB_002695,CUST_001384,2025-09-17,9.99,paid,trial_conversion
PAY_003041,SUB_002695,CUST_001384,2025-10-17,9.99,paid,renewal
PAY_003042,SUB_002695,CUST_001384,2025-11-17,9.99,paid,renewal
PAY_003043,SUB_002695,CUST_001384,2025-12-17,9.99,paid,renewal
PAY_003044,SUB_002697,CUST_001431,2025-09-17,9.99,paid,trial_conversion
PAY_003045,SUB_002697,CUST_001431,2025-10-17,9.99,paid,renewal
PAY_003046,SUB_002697,CUST_001431,2025-11-17,9.99,paid,renewal
PAY_003047,SUB_002697,CUST_001431,2025-12-17,9.99,paid,renewal
PAY_003048,SUB_002698,CUST_001887,2025-09-17,9.99,paid,trial_conversion
PAY_003049,SUB_002698,CUST_001887,2025-10-17,9.99,paid,renewal
PAY_003050,SUB_002698,CUST_001887,2025-11-17,9.99,paid,renewal
PAY_003051,SUB_002698,CUST_001887,2025-12-17,9.99,paid,renewal
PAY_003052,SUB_002699,CUST_003664,2025-09-17,9.99,paid,trial_conversion
PAY_003053,SUB_002699,CUST_003664,2025-10-17,9.99,paid,renewal
PAY_003054,SUB_002699,CUST_003664,2025-11-17,9.99,paid,renewal
PAY_003055,SUB_002699,CUST_003664,2025-12-17,9.99,paid,renewal
PAY_003056,SUB_002724,CUST_001996,2025-09-19,99.96,paid,trial_conversion
PAY_003057,SUB_002728,CUST_002236,2025-09-20,9.99,paid,trial_conversion
PAY_003058,SUB_002728,CUST_002236,2025-10-20,9.99,paid,renewal
PAY_003059,SUB_002728,CUST_002236,2025-11-20,9.99,paid,renewal
PAY_003060,SUB_002728,CUST_002236,2025-12-20,9.99,paid,renewal
PAY_003061,SUB_002731,CUST_000348,2025-09-20,9.99,paid,trial_conversion
PAY_003062,SUB_002731,CUST_000348,2025-10-20,9.99,paid,renewal
PAY_003063,SUB_002731,CUST_000348,2025-11-20,9.99,paid,renewal
PAY_003064,SUB_002731,CUST_000348,2025-12-20,9.99,paid,renewal
PAY_003065,SUB_002733,CUST_000125,2025-09-20,9.99,paid,trial_conversion
PAY_003066,SUB_002733,CUST_000125,2025-10-20,9.99,paid,renewal
PAY_003067,SUB_002733,CUST_000125,2025-11-20,9.99,paid,renewal
PAY_003068,SUB_002733,CUST_000125,2025-12-20,9.99,paid,renewal
PAY_003069,SUB_002736,CUST_001752,2025-09-20,9.99,paid,trial_conversion
PAY_003070,SUB_002736,CUST_001752,2025-10-20,9.99,paid,renewal
PAY_003071,SUB_002736,CUST_001752,2025-11-20,9.99,paid,renewal
PAY_003072,SUB_002736,CUST_001752,2025-12-20,9.99,paid,renewal
PAY_003073,SUB_002738,CUST_000989,2025-09-20,99.96,paid,trial_conversion
PAY_003074,SUB_002742,CUST_003060,2025-09-21,9.99,paid,trial_conversion
PAY_003075,SUB_002742,CUST_003060,2025-10-21,9.99,paid,renewal
PAY_003076,SUB_002742,CUST_003060,2025-11-21,9.99,paid,renewal
PAY_003077,SUB_002742,CUST_003060,2025-12-21,9.99,paid,renewal
PAY_003078,SUB_002744,CUST_000030,2025-09-21,9.99,paid,trial_conversion
PAY_003079,SUB_002744,CUST_000030,2025-10-21,9.99,paid,renewal
PAY_003080,SUB_002744,CUST_000030,2025-11-21,9.99,paid,renewal
PAY_003081,SUB_002744,CUST_000030,2025-12-21,9.99,paid,renewal
PAY_003082,SUB_002756,CUST_003279,2025-09-22,9.99,paid,trial_conversion
PAY_003083,SUB_002756,CUST_003279,2025-10-22,9.99,paid,renewal
PAY_003084,SUB_002756,CUST_003279,2025-11-22,9.99,paid,renewal
PAY_003085,SUB_002756,CUST_003279,2025-12-22,9.99,paid,renewal
PAY_003086,SUB_002759,CUST_002028,2025-09-23,9.99,paid,trial_conversion
PAY_003087,SUB_002759,CUST_002028,2025-10-23,9.99,paid,renewal
PAY_003088,SUB_002759,CUST_002028,2025-11-23,9.99,paid,renewal
PAY_003089,SUB_002759,CUST_002028,2025-12-23,9.99,paid,renewal
PAY_003090,SUB_002761,CUST_000522,2025-09-23,9.99,paid,trial_conversion
PAY_003091,SUB_002761,CUST_000522,2025-10-23,9.99,paid,renewal
PAY_003092,SUB_002761,CUST_000522,2025-11-23,9.99,paid,renewal
PAY_003093,SUB_002761,CUST_000522,2025-12-23,9.99,paid,renewal
PAY_003094,SUB_002764,CUST_003053,2025-09-23,9.99,paid,trial_conversion
PAY_003095,SUB_002764,CUST_003053,2025-10-23,9.99,paid,renewal
PAY_003096,SUB_002764,CUST_003053,2025-11-23,9.99,paid,renewal
PAY_003097,SUB_002764,CUST_003053,2025-12-23,9.99,paid,renewal
PAY_003098,SUB_002765,CUST_002721,2025-09-23,9.99,paid,trial_conversion
PAY_003099,SUB_002765,CUST_002721,2025-10-23,9.99,paid,renewal
PAY_003100,SUB_002765,CUST_002721,2025-11-23,9.99,paid,renewal
PAY_003101,SUB_002765,CUST_002721,2025-12-23,9.99,paid,renewal
PAY_003102,SUB_002769,CUST_001837,2025-09-24,9.99,paid,trial_conversion
PAY_003103,SUB_002769,CUST_001837,2025-10-24,9.99,paid,renewal
PAY_003104,SUB_002769,CUST_001837,2025-11-24,9.99,paid,renewal
PAY_003105,SUB_002776,CUST_000330,2025-09-24,9.99,paid,trial_conversion
PAY_003106,SUB_002776,CUST_000330,2025-10-24,9.99,paid,renewal
PAY_003107,SUB_002776,CUST_000330,2025-11-24,9.99,paid,renewal
PAY_003108,SUB_002777,CUST_001377,2025-09-24,9.99,paid,trial_conversion
PAY_003109,SUB_002777,CUST_001377,2025-10-24,9.99,paid,renewal
PAY_003110,SUB_002777,CUST_001377,2025-11-24,9.99,paid,renewal
PAY_003111,SUB_002777,CUST_001377,2025-12-24,9.99,paid,renewal
PAY_003112,SUB_002781,CUST_001279,2025-09-25,99.96,paid,trial_conversion
PAY_003113,SUB_002784,CUST_003605,2025-09-25,9.99,paid,trial_conversion
PAY_003114,SUB_002784,CUST_003605,2025-10-25,9.99,paid,renewal
PAY_003115,SUB_002784,CUST_003605,2025-11-25,9.99,paid,renewal
PAY_003116,SUB_002784,CUST_003605,2025-12-25,9.99,paid,renewal
PAY_003117,SUB_002791,CUST_002018,2025-09-25,99.96,paid,trial_conversion
PAY_003118,SUB_002792,CUST_001411,2025-09-25,99.96,paid,trial_conversion
PAY_003119,SUB_002795,CUST_002031,2025-09-26,99.96,paid,trial_conversion
PAY_003120,SUB_002802,CUST_000749,2025-09-26,9.99,paid,trial_conversion
PAY_003121,SUB_002802,CUST_000749,2025-10-26,9.99,paid,renewal
PAY_003122,SUB_002802,CUST_000749,2025-11-26,9.99,paid,renewal
PAY_003123,SUB_002802,CUST_000749,2025-12-26,9.99,paid,renewal
PAY_003124,SUB_002803,CUST_002157,2025-09-26,99.96,paid,trial_conversion
PAY_003125,SUB_002807,CUST_002500,2025-09-27,9.99,paid,trial_conversion
PAY_003126,SUB_002807,CUST_002500,2025-10-27,9.99,paid,renewal
PAY_003127,SUB_002807,CUST_002500,2025-11-27,9.99,paid,renewal
PAY_003128,SUB_002807,CUST_002500,2025-12-27,9.99,paid,renewal
PAY_003129,SUB_002808,CUST_002759,2025-09-27,9.99,paid,trial_conversion
PAY_003130,SUB_002808,CUST_002759,2025-10-27,9.99,paid,renewal
PAY_003131,SUB_002808,CUST_002759,2025-11-27,9.99,paid,renewal
PAY_003132,SUB_002808,CUST_002759,2025-12-27,9.99,paid,renewal
PAY_003133,SUB_002812,CUST_003408,2025-09-27,99.96,paid,trial_conversion
PAY_003134,SUB_002819,CUST_002919,2025-09-28,9.99,paid,trial_conversion
PAY_003135,SUB_002819,CUST_002919,2025-10-28,9.99,paid,renewal
PAY_003136,SUB_002826,CUST_000303,2025-09-28,99.96,paid,trial_conversion
PAY_003137,SUB_002830,CUST_002564,2025-09-28,9.99,paid,trial_conversion
PAY_003138,SUB_002830,CUST_002564,2025-10-28,9.99,paid,renewal
PAY_003139,SUB_002830,CUST_002564,2025-11-28,9.99,paid,renewal
PAY_003140,SUB_002830,CUST_002564,2025-12-28,9.99,paid,renewal
PAY_003141,SUB_002831,CUST_002378,2025-09-28,99.96,paid,trial_conversion
PAY_003142,SUB_002832,CUST_002266,2025-09-28,9.99,paid,trial_conversion
PAY_003143,SUB_002832,CUST_002266,2025-10-28,9.99,paid,renewal
PAY_003144,SUB_002837,CUST_001822,2025-09-29,9.99,paid,trial_conversion
PAY_003145,SUB_002837,CUST_001822,2025-10-29,9.99,paid,renewal
PAY_003146,SUB_002837,CUST_001822,2025-11-29,9.99,paid,renewal
PAY_003147,SUB_002844,CUST_001238,2025-09-30,9.99,paid,trial_conversion
PAY_003148,SUB_002844,CUST_001238,2025-10-30,9.99,paid,renewal
PAY_003149,SUB_002844,CUST_001238,2025-11-30,9.99,paid,renewal
PAY_003150,SUB_002844,CUST_001238,2025-12-30,9.99,paid,renewal
PAY_003151,SUB_002847,CUST_001669,2025-09-30,9.99,paid,trial_conversion
PAY_003152,SUB_002847,CUST_001669,2025-10-30,9.99,paid,renewal
PAY_003153,SUB_002847,CUST_001669,2025-11-30,9.99,paid,renewal
PAY_003154,SUB_002847,CUST_001669,2025-12-30,9.99,paid,renewal
PAY_003155,SUB_002848,CUST_003872,2025-09-30,9.99,paid,trial_conversion
